what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unexpected Exception",1271860702968
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271860705210
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860705532
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860705559
error,log,,,"Unexpected Exception",1271860706053
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860709026
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860710895
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860710910
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271860720419
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860722170
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860722196
error,log,,,"Unexpected Exception",1271860722679
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860724215
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860724215
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271860725123
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860725399
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860725433
error,log,,,"Unexpected Exception",1271860725964
error,log,,,"Unexpected Exception",1271860747000
error,log,,,"Unexpected Exception",1271860749055
started,bundle,org.eclipse.mylyn.java.ui,3.3.2.v20100222-0100-e3x,"org.eclipse.mylyn.java.ui",1271860749101
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1271860749408
error,log,,,"Unexpected Exception",1271860750576
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.text.contentAssist.proposals",1271860751179
error,log,,,"Unexpected Exception",1271860753109
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271860753356
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271860753617
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271860753883
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1271860754228
error,log,,,"Unexpected Exception",1271860755141
started,bundle,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui",1271860761785
opened,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1271860761806
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1271860761823
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271860761825
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271860765604
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271860786484
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271860786510
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271860788833
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271860789244
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271860789257
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271860791286
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271860791286
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860792939
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1271860792940
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271860795671
started,bundle,org.maven.ide.eclipse.refactoring,0.10.0.20100209-0800,"org.maven.ide.eclipse.refactoring",1271860795746
started,bundle,org.maven.ide.eclipse.editor,0.10.0.20100209-0800,"org.maven.ide.eclipse.editor",1271860795756
started,bundle,com.google.gdt.eclipse.platform.e35,1.3.2.v201003242055,"com.google.gdt.eclipse.platform.e35",1271860795823
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1271860796995
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271860803481
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271860807514
started,bundle,org.eclipse.wst.xml.core,1.1.402.v201001222130,"org.eclipse.wst.xml.core",1271860810167
started,bundle,org.eclipse.ant.core,3.2.101.v20091110_r352,"org.eclipse.ant.core",1271860810271
activated,view,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.views.AntView",1271860811831
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1271860816012
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1271860816049
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1271860816092
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271860816565
error,log,,,"Unexpected Exception",1271860818704
error,log,,,"Unexpected Exception",1271860819753
error,log,,,"Unexpected Exception",1271860819786
error,log,,,"Unexpected Exception",1271860819790
error,log,,,"Unexpected Exception",1271860819800
error,log,,,"Unexpected Exception",1271860819829
error,log,,,"Unexpected Exception",1271860819845
error,log,,,"Unexpected Exception",1271860819851
error,log,,,"Unexpected Exception",1271860819856
error,log,,,"Unexpected Exception",1271860819945
error,log,,,"Unexpected Exception",1271860819992
error,log,,,"Unexpected Exception",1271860819996
error,log,,,"Unexpected Exception",1271860820010
error,log,,,"Unexpected Exception",1271860820044
error,log,,,"Unexpected Exception",1271860820085
error,log,,,"Unexpected Exception",1271860820112
error,log,,,"Unexpected Exception",1271860820119
error,log,,,"Unexpected Exception",1271860820126
error,log,,,"Unexpected Exception",1271860820168
error,log,,,"Unexpected Exception",1271860820173
error,log,,,"Unexpected Exception",1271860820179
error,log,,,"Unexpected Exception",1271860820187
error,log,,,"Unexpected Exception",1271860820193
error,log,,,"Unexpected Exception",1271860820228
error,log,,,"Unexpected Exception",1271860820234
error,log,,,"Unexpected Exception",1271860820243
error,log,,,"Unexpected Exception",1271860820253
error,log,,,"Unexpected Exception",1271860820457
error,log,,,"Unexpected Exception",1271860820460
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271860821221
error,log,,,"Unexpected Exception",1271860821289
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271860824818
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271861099465
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861099583
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1271861103917
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1271861103919
started,bundle,org.eclipse.equinox.p2.metadata,1.0.101.R35x_v20100112,"org.eclipse.equinox.p2.metadata",1271861103957
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861104381
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.extensionlocation",1271861106844
started,bundle,org.eclipse.equinox.p2.updatesite,1.0.101.R35x_20100105,"org.eclipse.equinox.p2.updatesite",1271861108658
started,bundle,org.eclipse.equinox.p2.publisher,1.0.1.R35x_20100105,"org.eclipse.equinox.p2.publisher",1271861108658
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271861108666
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1271861119749
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1271861120406
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.0.101.R35x_v20090721,"org.eclipse.equinox.p2.artifact.repository",1271861121282
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,1.0.101.R35x_20090820-1821,"org.eclipse.equinox.p2.touchpoint.eclipse",1271861127137
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861140323
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.install",1271861140378
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861142032
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861147394
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1271861147884
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271861154007
opened,editor,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.internal.editor.AntEditor",1271861154318
activated,editor,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.internal.editor.AntEditor",1271861154361
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271861159383
opened,editor,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.internal.editor.AntEditor",1271861159560
activated,editor,org.eclipse.ant.ui,3.4.2.v20091204_r352,"org.eclipse.ant.ui.internal.editor.AntEditor",1271861159581
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271861166983
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1271861170657
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1271861170680
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271861173081
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861173547
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861180081
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PropertiesFileEditor",1271861180763
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861181760
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861184048
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861185258
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861185404
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861186583
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861188172
installed,bundle,net.sf.wickedshell,2.0.6,"net.sf.wickedshell",1271861188221
installed,bundle,net.sf.wickedshell.domain,2.0.6,"net.sf.wickedshell.domain",1271861188222
installed,bundle,net.sf.wickedshell.jdt,2.0.6,"net.sf.wickedshell.jdt",1271861188225
installed,bundle,net.sf.wickedshell.resources,2.0.6,"net.sf.wickedshell.resources",1271861188226
installed,bundle,net.sf.wickedshell.shell,2.0.6,"net.sf.wickedshell.shell",1271861188227
installed,bundle,net.sf.wickedshell.ui,2.0.6,"net.sf.wickedshell.ui",1271861188229
installed,bundle,org.apache.commons.collections,3.2.0,"org.apache.commons.collections",1271861188230
installed,bundle,org.apache.xmlbeans,2.3.1,"org.apache.xmlbeans",1271861188231
resolved,bundle,org.apache.xmlbeans,2.3.1,"org.apache.xmlbeans",1271861188414
resolved,bundle,org.apache.commons.collections,3.2.0,"org.apache.commons.collections",1271861188415
resolved,bundle,net.sf.wickedshell.domain,2.0.6,"net.sf.wickedshell.domain",1271861188415
resolved,bundle,net.sf.wickedshell,2.0.6,"net.sf.wickedshell",1271861188436
resolved,bundle,net.sf.wickedshell.ui,2.0.6,"net.sf.wickedshell.ui",1271861188442
resolved,bundle,net.sf.wickedshell.jdt,2.0.6,"net.sf.wickedshell.jdt",1271861188442
resolved,bundle,net.sf.wickedshell.shell,2.0.6,"net.sf.wickedshell.shell",1271861188442
resolved,bundle,net.sf.wickedshell.resources,2.0.6,"net.sf.wickedshell.resources",1271861188443
error,log,,,"Invalid preference page path: CSS Files",1271861192075
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861192134
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861196181
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861200503
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861204877
started,bundle,net.sf.wickedshell,2.0.6,"net.sf.wickedshell",1271861204928
started,bundle,net.sf.wickedshell.domain,2.0.6,"net.sf.wickedshell.domain",1271861205263
opened,view,net.sf.wickedshell.ui,,"net.sf.wickedshell.ui.shell.ShellView",1271861205347
activated,view,net.sf.wickedshell.ui,,"net.sf.wickedshell.ui.shell.ShellView",1271861205385
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271861205386
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.views.showView",1271861205386
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861242572
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861281481
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861322033
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861358790
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861384219
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271861477050
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861477128
opened,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1271861482866
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1271861482877
executed,command,org.eclipse.team.svn.ui,0.7.8.I20091023-1300,"org.eclipse.team.svn.ui.command.ShowResourceHistoryCommand",1271861483018
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1271861486400
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1271861491035
executed,command,org.eclipse.team.svn.ui,0.7.8.I20091023-1300,"org.eclipse.team.svn.ui.command.ShowResourceHistoryCommand",1271861491051
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1271861494643
activated,view,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui.GenericHistoryView",1271861496685
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861501474
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1271861507411
